#'chr'	'start'	'end'	'CD24Mid-1'	'CD24Neg-2'	'CD24Mid-3'	'CD24Neg-4'	'CD24Mid-5'	'CD24Neg-6'	'CD24Mid-7'	'CD24Neg-8'
chr11	33570000	33580000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33580000	33590000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33590000	33600000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33600000	33610000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33610000	33620000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33620000	33630000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33630000	33640000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33640000	33650000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
chr11	33650000	33660000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33660000	33670000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33670000	33680000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33680000	33690000	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
chr11	33690000	33700000	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0
chr11	33700000	33710000	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0
chr11	33710000	33720000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33720000	33730000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	33730000	33740000	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0
chr11	33740000	33750000	0.0	2.0	0.0	1.0	2.0	3.0	1.0	2.0
chr11	33750000	33760000	6527.0	10614.0	6272.0	4009.0	16675.0	15310.0	10938.0	17967.0
chr11	33760000	33770000	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
chr11	33770000	33780000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr11	33780000	33790000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33790000	33800000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33800000	33810000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33810000	33820000	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0
chr11	33820000	33830000	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
chr11	33830000	33840000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	33840000	33850000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
chr11	33850000	33860000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33860000	33870000	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33870000	33880000	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33880000	33890000	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
chr11	33890000	33900000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33900000	33910000	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
chr11	33910000	33920000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33920000	33930000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33930000	33940000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33940000	33950000	2.0	1.0	2.0	0.0	0.0	0.0	0.0	6.0
chr11	33950000	33960000	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33960000	33970000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33970000	33980000	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	33980000	33990000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	33990000	34000000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34000000	34010000	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
chr11	34010000	34020000	2.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0
chr11	34020000	34030000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34030000	34040000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34040000	34050000	6.0	2.0	0.0	8.0	8.0	0.0	4.0	6.0
chr11	34050000	34060000	5.0	3.0	1.0	13.0	6.0	0.0	3.0	16.0
chr11	34060000	34070000	0.0	0.0	7.0	3.0	19.0	0.0	12.0	14.0
chr11	34070000	34080000	15.0	0.0	10.0	22.0	53.0	4.0	28.0	46.0
chr11	34080000	34090000	21.0	0.0	12.0	25.0	30.0	7.0	13.0	46.0
chr11	34090000	34100000	19.0	1.0	10.0	7.0	19.0	0.0	18.0	41.0
chr11	34100000	34110000	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0
chr11	34110000	34120000	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
chr11	34120000	34130000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34130000	34140000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
chr11	34140000	34150000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34150000	34160000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34160000	34170000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34170000	34180000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34180000	34190000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34190000	34200000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34200000	34210000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34210000	34220000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34220000	34230000	27.0	23.0	15.0	34.0	34.0	2.0	10.0	27.0
chr11	34230000	34240000	32.0	17.0	14.0	46.0	57.0	8.0	0.0	33.0
chr11	34240000	34250000	12.0	2.0	18.0	31.0	24.0	4.0	8.0	34.0
chr11	34250000	34260000	14.0	2.0	6.0	4.0	8.0	4.0	4.0	12.0
chr11	34260000	34270000	14.0	6.0	7.0	6.0	11.0	0.0	4.0	7.0
chr11	34270000	34280000	1.0	1.0	2.0	4.0	7.0	0.0	0.0	2.0
chr11	34280000	34290000	4.0	1.0	1.0	7.0	5.0	0.0	4.0	2.0
chr11	34290000	34300000	6.0	2.0	2.0	11.0	8.0	0.0	4.0	7.0
chr11	34300000	34310000	3.0	1.0	2.0	8.0	6.0	0.0	0.0	8.0
chr11	34310000	34320000	2.0	3.0	3.0	6.0	6.0	2.0	2.0	4.0
chr11	34320000	34330000	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	34330000	34340000	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0
chr11	34340000	34350000	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0
chr11	34350000	34360000	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
chr11	34360000	34370000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
chr11	34370000	34380000	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0
chr11	34380000	34390000	0.0	4.0	4.0	2.0	1.0	0.0	0.0	0.0
chr11	34390000	34400000	0.0	0.0	2.0	0.0	4.0	0.0	2.0	2.0
chr11	34400000	34410000	2.0	4.0	2.0	4.0	2.0	0.0	0.0	2.0
chr11	34410000	34420000	1.0	0.0	0.0	2.0	2.0	0.0	4.0	6.0
chr11	34420000	34430000	2.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0
chr11	34430000	34440000	8.0	4.0	4.0	5.0	1.0	1.0	1.0	4.0
chr11	34440000	34450000	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	34450000	34460000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	34460000	34470000	8.0	4.0	2.0	6.0	2.0	0.0	0.0	2.0
chr11	34470000	34480000	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
chr11	34480000	34490000	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	34490000	34500000	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
chr11	34500000	34510000	5.0	1.0	6.0	10.0	1.0	0.0	0.0	6.0
chr11	34510000	34520000	3.0	4.0	3.0	8.0	0.0	0.0	2.0	4.0
chr11	34520000	34530000	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
chr11	34530000	34540000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
chr11	34540000	34550000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
chr11	34550000	34560000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34560000	34570000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34570000	34580000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34580000	34590000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34590000	34600000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34600000	34610000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34610000	34620000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34620000	34630000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34630000	34640000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34640000	34650000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34650000	34660000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34660000	34670000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34670000	34680000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34680000	34690000	1.0	4.0	7.0	12.0	9.0	0.0	3.0	8.0
chr11	34690000	34700000	9.0	7.0	8.0	18.0	4.0	0.0	3.0	6.0
chr11	34700000	34710000	2.0	11.0	8.0	18.0	8.0	0.0	2.0	12.0
chr11	34710000	34720000	5.0	4.0	0.0	8.0	0.0	0.0	0.0	4.0
chr11	34720000	34730000	9.0	0.0	4.0	13.0	1.0	4.0	4.0	8.0
chr11	34730000	34740000	4.0	4.0	1.0	17.0	1.0	3.0	2.0	4.0
chr11	34740000	34750000	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
chr11	34750000	34760000	4.0	0.0	1.0	1.0	6.0	0.0	1.0	5.0
chr11	34760000	34770000	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	34770000	34780000	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
chr11	34780000	34790000	3.0	0.0	2.0	4.0	4.0	0.0	0.0	3.0
chr11	34790000	34800000	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0
chr11	34800000	34810000	174.0	217.0	246.0	253.0	6.0	7.0	21.0	14.0
chr11	34810000	34820000	235.0	366.0	421.0	427.0	15.0	18.0	18.0	17.0
chr11	34820000	34830000	264.0	354.0	444.0	543.0	7.0	38.0	21.0	35.0
chr11	34830000	34840000	100.0	102.0	153.0	195.0	0.0	5.0	14.0	16.0
chr11	34840000	34850000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34850000	34860000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34860000	34870000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34870000	34880000	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
chr11	34880000	34890000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34890000	34900000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34900000	34910000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34910000	34920000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34920000	34930000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34930000	34940000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34940000	34950000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34950000	34960000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34960000	34970000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34970000	34980000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	34980000	34990000	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0
chr11	34990000	35000000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
chr11	35000000	35010000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35010000	35020000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35020000	35030000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35030000	35040000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35040000	35050000	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	35050000	35060000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35060000	35070000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35070000	35080000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr11	35080000	35090000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35090000	35100000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35100000	35110000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35110000	35120000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35120000	35130000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35130000	35140000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35140000	35150000	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0
chr11	35150000	35160000	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
chr11	35160000	35170000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35170000	35180000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35180000	35190000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35190000	35200000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35200000	35210000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35210000	35220000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35220000	35230000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35230000	35240000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35240000	35250000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35250000	35260000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35260000	35270000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35270000	35280000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35280000	35290000	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35290000	35300000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35300000	35310000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35310000	35320000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35320000	35330000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35330000	35340000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35340000	35350000	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	35350000	35360000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	35360000	35370000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35370000	35380000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35380000	35390000	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	35390000	35400000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35400000	35410000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr11	35410000	35420000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35420000	35430000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35430000	35440000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35440000	35450000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35450000	35460000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35460000	35470000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35470000	35480000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35480000	35490000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35490000	35500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35500000	35510000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35510000	35520000	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
chr11	35520000	35530000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35530000	35540000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35540000	35550000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35550000	35560000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35560000	35570000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35570000	35580000	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	35580000	35590000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	35590000	35600000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35600000	35610000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35610000	35620000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35620000	35630000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35630000	35640000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35640000	35650000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35650000	35660000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35660000	35670000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35670000	35680000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35680000	35690000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr11	35690000	35700000	0.0	0.0	0.0	2.0	3.0	1.0	1.0	0.0
chr11	35700000	35710000	2.0	0.0	2.0	0.0	2.0	2.0	0.0	2.0
chr11	35710000	35720000	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
chr11	35721550	35731550	78.0	105.0	69.0	108.0	20.0	35.0	88.0	44.0
chr11	35731550	35741550	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0
chr11	35741550	35751550	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
chr11	35751550	35761550	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
chr11	35761550	35771550	81.0	98.0	206.0	175.0	34.0	85.0	123.0	68.0
chr11	35771550	35781550	367.0	473.0	1175.0	954.0	181.0	475.0	686.0	315.0
chr11	35781550	35791550	4873.0	4286.0	8153.0	6782.0	2297.0	3819.0	6534.0	3279.0
chr11	35791550	35801550	2.0	0.0	6.0	8.0	4.0	7.0	7.0	3.0
chr11	35801550	35811550	1999.0	1939.0	2037.0	2193.0	869.0	755.0	1199.0	952.0
chr11	35811550	35821550	2029.0	1937.0	2349.0	2548.0	622.0	656.0	1134.0	886.0
chr11	35821550	35831550	1633.0	1543.0	1948.0	2195.0	515.0	560.0	924.0	602.0
chr11	35831550	35841550	1136.0	974.0	1182.0	1217.0	846.0	834.0	1653.0	961.0
chr11	35841550	35851550	418.0	360.0	408.0	407.0	378.0	357.0	651.0	398.0
chr11	35851550	35861550	495.0	408.0	535.0	471.0	425.0	358.0	678.0	472.0
chr11	35861550	35871550	567.0	409.0	549.0	535.0	425.0	333.0	759.0	475.0
chr11	35871550	35881550	441.0	394.0	534.0	516.0	364.0	347.0	665.0	404.0
chr11	35881550	35891550	412.0	331.0	553.0	404.0	321.0	293.0	671.0	352.0
chr11	35891550	35901550	180.0	153.0	251.0	196.0	166.0	132.0	283.0	175.0
chr11	35901550	35911550	194.0	143.0	273.0	257.0	144.0	164.0	275.0	175.0
chr11	35911550	35921550	125.0	101.0	138.0	160.0	81.0	85.0	185.0	111.0
chr11	35921550	35931550	10.0	15.0	23.0	15.0	7.0	24.0	25.0	12.0
chr11	35931550	35941550	35.0	19.0	47.0	27.0	18.0	16.0	27.0	23.0
chr11	35941550	35951550	25.0	40.0	48.0	42.0	40.0	24.0	22.0	28.0
chr11	35951550	35961550	32.0	61.0	78.0	46.0	36.0	53.0	38.0	46.0
chr11	35961550	35971550	62.0	49.0	112.0	65.0	55.0	46.0	56.0	47.0
chr11	35971550	35981550	231.0	129.0	284.0	230.0	129.0	107.0	291.0	146.0
chr11	35981550	35991550	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	35991550	36001550	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	36001550	36011550	1.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0
chr11	36011550	36021550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36021550	36031550	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
chr11	36031550	36041550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36041550	36051550	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
chr11	36051550	36061550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36061550	36071550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36071550	36081550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36081550	36091550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36091550	36101550	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
chr11	36101550	36111550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36111550	36121550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36121550	36131550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36131550	36141550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36141550	36151550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36151550	36161550	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
chr11	36161550	36171550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36171550	36181550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36181550	36191550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36191550	36201550	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0
chr11	36201550	36211550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36211550	36221550	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
chr11	36221550	36231550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36231550	36241550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36241550	36251550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36251550	36261550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36261550	36271550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36271550	36281550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36281550	36291550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36291550	36301550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36301550	36311550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36311550	36321550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36321550	36331550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36331550	36341550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36341550	36351550	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0
chr11	36351550	36361550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36361550	36371550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36371550	36381550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36381550	36391550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36391550	36401550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36401550	36411550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36411550	36421550	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
chr11	36421550	36431550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36431550	36441550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36441550	36451550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36451550	36461550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36461550	36471550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36471550	36481550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36481550	36491550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36491550	36501550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36501550	36511550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36511550	36521550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36521550	36531550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36531550	36541550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36541550	36551550	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36551550	36561550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36561550	36571550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36571550	36581550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36581550	36591550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36591550	36601550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36601550	36611550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36611550	36621550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36621550	36631550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36631550	36641550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36641550	36651550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36651550	36661550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36661550	36671550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36671550	36681550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36681550	36691550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36691550	36701550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36701550	36711550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr11	36711550	36721550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
